Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-01-03 00:00:00,74.83000000,75.23000000,74.68000000,75.01000000,7571.08500000,2023-01-03 00:29:59.999000,568114.36575000,1792,4307.28500000,323309.05760000
2023-01-03 00:30:00,75.02000000,75.16000000,74.73000000,74.74000000,9197.33500000,2023-01-03 00:59:59.999000,688976.77202000,1525,3587.89100000,268840.94022000
2023-01-03 01:00:00,74.75000000,74.97000000,74.44000000,74.76000000,17365.39200000,2023-01-03 01:29:59.999000,1297027.81545000,2813,6455.59000000,482161.18442000
2023-01-03 01:30:00,74.75000000,75.29000000,74.74000000,75.06000000,10071.43600000,2023-01-03 01:59:59.999000,756500.34064000,1536,5301.73500000,398232.71341000
2023-01-03 02:00:00,75.05000000,75.11000000,74.59000000,74.79000000,13097.37700000,2023-01-03 02:29:59.999000,979837.63061000,1631,5176.38300000,387240.97526000
2023-01-03 02:30:00,74.79000000,75.36000000,74.67000000,75.31000000,7704.93700000,2023-01-03 02:59:59.999000,577960.46952000,2177,4569.01000000,342807.85759000
2023-01-03 03:00:00,75.29000000,75.41000000,75.13000000,75.26000000,9473.27000000,2023-01-03 03:29:59.999000,713534.79081000,1866,5873.43500000,442451.07692000
2023-01-03 03:30:00,75.25000000,75.31000000,75.06000000,75.07000000,11127.74700000,2023-01-03 03:59:59.999000,836960.45982000,1705,6348.81800000,477568.15504000
2023-01-03 04:00:00,75.08000000,75.49000000,74.96000000,75.36000000,14752.39300000,2023-01-03 04:29:59.999000,1110168.74271000,2520,9953.09900000,749394.00610000
2023-01-03 04:30:00,75.36000000,75.79000000,75.35000000,75.56000000,13927.78600000,2023-01-03 04:59:59.999000,1052611.97690000,2392,8072.72100000,610125.21192000
2023-01-03 05:00:00,75.57000000,75.77000000,75.52000000,75.70000000,11145.99100000,2023-01-03 05:29:59.999000,843072.28063000,2042,5694.90200000,430715.60530000
