Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-06-18 00:00:00,77.17000000,77.41000000,77.16000000,77.25000000,4178.24700000,2023-06-18 00:29:59.999000,323032.20606000,1819,2099.06900000,162270.86382000
2023-06-18 00:30:00,77.25000000,77.31000000,77.14000000,77.14000000,2786.55000000,2023-06-18 00:59:59.999000,215153.45521000,1661,916.81000000,70803.64194000
2023-06-18 01:00:00,77.15000000,77.15000000,76.85000000,76.88000000,3489.04700000,2023-06-18 01:29:59.999000,268584.88743000,998,1077.39200000,82917.34295000
2023-06-18 01:30:00,76.90000000,76.90000000,76.79000000,76.86000000,2985.57200000,2023-06-18 01:59:59.999000,229463.20766000,697,1511.05900000,116135.61500000
2023-06-18 02:00:00,76.87000000,76.98000000,76.22000000,76.55000000,13209.20600000,2023-06-18 02:29:59.999000,1010684.88968000,2831,4606.45000000,352392.04488000
2023-06-18 02:30:00,76.55000000,76.64000000,76.40000000,76.64000000,4247.03800000,2023-06-18 02:59:59.999000,325014.69297000,1332,1891.59000000,144749.18155000
2023-06-18 03:00:00,76.63000000,76.75000000,76.59000000,76.65000000,2164.73700000,2023-06-18 03:29:59.999000,165989.41013000,797,1185.40100000,90892.93281000
2023-06-18 03:30:00,76.65000000,77.00000000,76.60000000,76.99000000,2835.58300000,2023-06-18 03:59:59.999000,217881.53727000,868,2201.94900000,169226.67713000
2023-06-18 04:00:00,77.00000000,77.17000000,76.93000000,76.93000000,4131.49000000,2023-06-18 04:29:59.999000,318411.52664000,1394,1780.07200000,137200.51674000
2023-06-18 04:30:00,76.93000000,77.09000000,76.91000000,77.09000000,1405.32000000,2023-06-18 04:59:59.999000,108231.54775000,930,670.69500000,51649.94129000
2023-06-18 05:00:00,77.08000000,77.22000000,77.03000000,77.21000000,1965.15600000,2023-06-18 05:29:59.999000,151628.15721000,705,951.60400000,73429.26662000
2023-06-18 05:30:00,77.23000000,77.30000000,77.15000000,77.19000000,2314.74400000,2023-06-18 05:59:59.999000,178804.39111000,645,1239.02200000,95722.49881000
2023-06-18 06:00:00,77.18000000,77.22000000,77.10000000,77.20000000,1352.07400000,2023-06-18 06:29:59.999000,104324.43163000,485,774.98900000,59796.46109000
2023-06-18 06:30:00,77.20000000,77.35000000,77.13000000,77.27000000,3410.68300000,2023-06-18 06:59:59.999000,263504.69162000,907,1843.04500000,142394.76655000
2023-06-18 07:00:00,77.27000000,77.56000000,77.24000000,77.38000000,3164.49600000,2023-06-18 07:29:59.999000,244950.28916000,1013,1841.80500000,142560.13588000
2023-06-18 07:30:00,77.38000000,77.55000000,77.03000000,77.06000000,5065.58400000,2023-06-18 07:59:59.999000,391607.53998000,1162,1922.71800000,148702.23836000
2023-06-18 08:00:00,77.06000000,77.28000000,76.82000000,77.22000000,5191.34100000,2023-06-18 08:29:59.999000,400329.81830000,1568,2541.29300000,195977.84515000
2023-06-18 08:30:00,77.23000000,77.24000000,77.00000000,77.09000000,3369.66800000,2023-06-18 08:59:59.999000,259987.52971000,1105,1087.77200000,83930.42895000
2023-06-18 09:00:00,77.10000000,77.57000000,77.09000000,77.34000000,11184.29000000,2023-06-18 09:29:59.999000,864972.34047000,1946,7421.88000000,573781.34144000
2023-06-18 09:30:00,77.34000000,77.40000000,77.05000000,77.10000000,7616.72100000,2023-06-18 09:59:59.999000,587962.23339000,1484,2784.15300000,214914.56754000
2023-06-18 10:00:00,77.12000000,77.28000000,76.93000000,77.23000000,6828.56000000,2023-06-18 10:29:59.999000,526548.49042000,1478,2967.22500000,228872.95670000
2023-06-18 10:30:00,77.22000000,77.34000000,77.16000000,77.31000000,5000.51300000,2023-06-18 10:59:59.999000,386355.12296000,1230,2679.35500000,207035.92156000
2023-06-18 11:00:00,77.31000000,77.32000000,77.16000000,77.30000000,3011.62400000,2023-06-18 11:29:59.999000,232673.17039000,868,1493.07500000,115343.12012000
2023-06-18 11:30:00,77.30000000,77.56000000,77.30000000,77.56000000,5245.69600000,2023-06-18 11:59:59.999000,406413.76668000,1262,3125.07300000,242136.70847000
2023-06-18 12:00:00,77.55000000,77.68000000,77.38000000,77.49000000,4589.32200000,2023-06-18 12:29:59.999000,355932.03514000,1500,2192.32300000,170062.38036000
2023-06-18 12:30:00,77.49000000,77.50000000,77.27000000,77.35000000,4568.55500000,2023-06-18 12:59:59.999000,353516.96470000,1279,1843.57300000,142646.80898000
2023-06-18 13:00:00,77.34000000,77.40000000,77.20000000,77.23000000,2595.73600000,2023-06-18 13:29:59.999000,200719.08272000,1410,1369.13000000,105882.33657000
2023-06-18 13:30:00,77.24000000,77.39000000,77.22000000,77.33000000,4482.92900000,2023-06-18 13:59:59.999000,346473.46519000,1560,1825.66900000,141101.10839000
2023-06-18 14:00:00,77.33000000,77.52000000,77.09000000,77.21000000,13275.47000000,2023-06-18 14:29:59.999000,1025859.86173000,1959,4553.26300000,352185.97570000
2023-06-18 14:30:00,77.20000000,77.62000000,77.18000000,77.54000000,6313.39600000,2023-06-18 14:59:59.999000,488685.52503000,1865,4528.51300000,350515.23907000
2023-06-18 15:00:00,77.55000000,77.58000000,77.40000000,77.55000000,3694.14200000,2023-06-18 15:29:59.999000,286298.38628000,1140,1719.79400000,133281.31366000
2023-06-18 15:30:00,77.55000000,77.55000000,77.26000000,77.29000000,3467.78900000,2023-06-18 15:59:59.999000,268370.30517000,1129,1597.25400000,123629.07050000
2023-06-18 16:00:00,77.28000000,77.47000000,77.20000000,77.47000000,3980.48300000,2023-06-18 16:29:59.999000,307789.16831000,1263,2144.80900000,165870.16907000
2023-06-18 16:30:00,77.47000000,77.60000000,77.37000000,77.54000000,4722.18500000,2023-06-18 16:59:59.999000,366028.80837000,1338,2478.75100000,192130.27697000
2023-06-18 17:00:00,77.54000000,77.61000000,77.39000000,77.44000000,4508.79100000,2023-06-18 17:29:59.999000,349474.63129000,1093,1891.05200000,146583.50003000
2023-06-18 17:30:00,77.43000000,77.51000000,77.43000000,77.51000000,455.10400000,2023-06-18 17:59:59.999000,35263.78329000,143,266.46000000,20645.16660000
