Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-01-18 00:00:00,0.38890000,0.39010000,0.38760000,0.38810000,7600886.00000000,2023-01-18 00:29:59.999000,2956458.08650000,3340,2709350.00000000,1053742.22940000
2023-01-18 00:30:00,0.38810000,0.38880000,0.38650000,0.38680000,8794688.00000000,2023-01-18 00:59:59.999000,3408879.40750000,3604,2920692.00000000,1131994.12270000
2023-01-18 01:00:00,0.38680000,0.38860000,0.38620000,0.38690000,8320199.00000000,2023-01-18 01:29:59.999000,3222319.76750000,3587,3081424.00000000,1193303.00840000
2023-01-18 01:30:00,0.38690000,0.38890000,0.38660000,0.38730000,6426811.00000000,2023-01-18 01:59:59.999000,2491410.60490000,2721,3924164.00000000,1521114.30410000
2023-01-18 02:00:00,0.38720000,0.38950000,0.38520000,0.38570000,15693010.00000000,2023-01-18 02:29:59.999000,6080427.38790000,6402,6845175.00000000,2652372.55770000
2023-01-18 02:30:00,0.38560000,0.38690000,0.38520000,0.38620000,10792055.00000000,2023-01-18 02:59:59.999000,4164878.25200000,4083,5261959.00000000,2030452.22150000
2023-01-18 03:00:00,0.38620000,0.38750000,0.38560000,0.38640000,10185669.00000000,2023-01-18 03:29:59.999000,3936829.94640000,3736,6059707.00000000,2342045.48840000
2023-01-18 03:30:00,0.38640000,0.39070000,0.38540000,0.39000000,12891610.00000000,2023-01-18 03:59:59.999000,4996740.04050000,5518,6480682.00000000,2511665.34550000
2023-01-18 04:00:00,0.39010000,0.39260000,0.38890000,0.38990000,13412215.00000000,2023-01-18 04:29:59.999000,5237845.47280000,5853,5462861.00000000,2133431.75700000
2023-01-18 04:30:00,0.38980000,0.38990000,0.38710000,0.38740000,7284915.00000000,2023-01-18 04:59:59.999000,2828520.34060000,3181,3950334.00000000,1533698.13330000
2023-01-18 05:00:00,0.38730000,0.38850000,0.38660000,0.38850000,9664941.00000000,2023-01-18 05:29:59.999000,3743744.30290000,4063,4828706.00000000,1870787.71260000
2023-01-18 05:30:00,0.38850000,0.38860000,0.38610000,0.38690000,9543759.00000000,2023-01-18 05:59:59.999000,3694428.87370000,3458,4936920.00000000,1910794.76760000
2023-01-18 06:00:00,0.38690000,0.38830000,0.38650000,0.38720000,5602711.00000000,2023-01-18 06:29:59.999000,2170094.86090000,2330,2901536.00000000,1123948.17240000
2023-01-18 06:30:00,0.38710000,0.38800000,0.38640000,0.38790000,6135678.00000000,2023-01-18 06:59:59.999000,2375160.86530000,2794,3186639.00000000,1233731.01260000
2023-01-18 07:00:00,0.38780000,0.38930000,0.38690000,0.38930000,8505508.00000000,2023-01-18 07:29:59.999000,3295717.99410000,3781,4586910.00000000,1777539.36350000
2023-01-18 07:30:00,0.38930000,0.38940000,0.38730000,0.38740000,6955476.00000000,2023-01-18 07:59:59.999000,2701654.37920000,2911,3581293.00000000,1390953.32460000
2023-01-18 08:00:00,0.38730000,0.38850000,0.38680000,0.38740000,12216973.00000000,2023-01-18 08:29:59.999000,4735090.70190000,4422,5249086.00000000,2034336.83380000
2023-01-18 08:30:00,0.38730000,0.38920000,0.38710000,0.38910000,5248907.00000000,2023-01-18 08:59:59.999000,2036323.62180000,2451,2864482.00000000,1111464.54350000
2023-01-18 09:00:00,0.38900000,0.39040000,0.38540000,0.38630000,11162068.00000000,2023-01-18 09:29:59.999000,4329002.15140000,5090,4960062.00000000,1923735.51390000
2023-01-18 09:30:00,0.38620000,0.38770000,0.38440000,0.38670000,10565243.00000000,2023-01-18 09:59:59.999000,4076775.41390000,5051,4723485.00000000,1822969.43980000
2023-01-18 10:00:00,0.38660000,0.38810000,0.38480000,0.38800000,7295174.00000000,2023-01-18 10:29:59.999000,2820392.47780000,3400,3449279.00000000,1333759.09660000
2023-01-18 10:30:00,0.38800000,0.38870000,0.38640000,0.38840000,4273563.00000000,2023-01-18 10:59:59.999000,1657373.33700000,2180,2101353.00000000,815017.86110000
2023-01-18 11:00:00,0.38830000,0.38940000,0.38780000,0.38840000,4433356.00000000,2023-01-18 11:29:59.999000,1722797.46540000,1998,2277373.00000000,885075.58910000
2023-01-18 11:30:00,0.38840000,0.38920000,0.38780000,0.38860000,4154153.00000000,2023-01-18 11:59:59.999000,1614344.43700000,1972,2192853.00000000,852292.97520000
2023-01-18 12:00:00,0.38850000,0.39060000,0.38820000,0.39060000,6627606.00000000,2023-01-18 12:29:59.999000,2582716.36590000,2810,3455435.00000000,1346431.40730000
2023-01-18 12:30:00,0.39050000,0.39180000,0.38890000,0.38900000,7284603.00000000,2023-01-18 12:59:59.999000,2844825.18370000,3389,3479070.00000000,1358460.06350000
2023-01-18 13:00:00,0.38900000,0.39100000,0.38850000,0.39100000,6293426.00000000,2023-01-18 13:29:59.999000,2453799.69750000,2644,3649692.00000000,1423081.22180000
2023-01-18 13:30:00,0.39100000,0.39150000,0.39020000,0.39080000,6247183.00000000,2023-01-18 13:59:59.999000,2442587.37380000,2897,3186580.00000000,1245965.18770000
2023-01-18 14:00:00,0.39080000,0.39250000,0.39050000,0.39070000,8588273.00000000,2023-01-18 14:29:59.999000,3361148.28750000,3546,4402415.00000000,1723096.17640000
2023-01-18 14:30:00,0.39070000,0.39380000,0.38950000,0.39210000,17204468.00000000,2023-01-18 14:59:59.999000,6743126.04570000,8065,8025801.00000000,3145854.89450000
2023-01-18 15:00:00,0.39200000,0.39640000,0.39170000,0.39270000,15916605.00000000,2023-01-18 15:29:59.999000,6268034.99920000,7855,8369120.00000000,3295578.44590000
2023-01-18 15:30:00,0.39270000,0.39380000,0.39170000,0.39330000,8657627.00000000,2023-01-18 15:59:59.999000,3401339.78030000,3829,3856233.00000000,1515164.24710000
2023-01-18 16:00:00,0.39330000,0.39530000,0.39330000,0.39390000,11371645.00000000,2023-01-18 16:29:59.999000,4484395.86360000,4106,6162782.00000000,2430304.64570000
2023-01-18 16:30:00,0.39390000,0.39440000,0.37300000,0.38190000,46104087.00000000,2023-01-18 16:59:59.999000,17655302.13790000,24648,21331687.00000000,8169470.93210000
2023-01-18 17:00:00,0.38190000,0.38760000,0.36550000,0.37250000,64183685.00000000,2023-01-18 17:29:59.999000,24165234.52310000,34013,29788019.00000000,11223643.33970000
2023-01-18 17:30:00,0.37240000,0.37840000,0.36840000,0.37590000,46111311.00000000,2023-01-18 17:59:59.999000,17144610.08950000,22125,22824093.00000000,8486593.48670000
2023-01-18 18:00:00,0.37580000,0.38190000,0.37250000,0.37800000,30744701.00000000,2023-01-18 18:29:59.999000,11612653.39350000,20050,15729036.00000000,5941892.44540000
2023-01-18 18:30:00,0.37800000,0.37980000,0.37650000,0.37850000,11102279.00000000,2023-01-18 18:59:59.999000,4200378.23130000,5975,5129635.00000000,1940807.57760000
2023-01-18 19:00:00,0.37850000,0.38320000,0.37810000,0.38280000,10327122.00000000,2023-01-18 19:29:59.999000,3932148.00480000,5260,5152084.00000000,1961841.90770000
2023-01-18 19:30:00,0.38270000,0.38370000,0.37970000,0.38280000,15158140.00000000,2023-01-18 19:59:59.999000,5793622.74070000,7177,7033572.00000000,2687890.65060000
2023-01-18 20:00:00,0.38280000,0.38570000,0.38110000,0.38570000,8952951.00000000,2023-01-18 20:29:59.999000,3433218.10070000,5064,3927135.00000000,1506081.57670000
2023-01-18 20:30:00,0.38560000,0.39150000,0.38560000,0.38980000,18368286.00000000,2023-01-18 20:59:59.999000,7143661.26220000,9799,9774304.00000000,3801373.31010000
2023-01-18 21:00:00,0.38980000,0.39030000,0.38670000,0.38670000,11931991.00000000,2023-01-18 21:29:59.999000,4635831.86820000,5357,5292976.00000000,2057072.81760000
2023-01-18 21:30:00,0.38670000,0.38860000,0.38200000,0.38570000,16788792.00000000,2023-01-18 21:59:59.999000,6474074.77390000,8713,7325653.00000000,2824400.39810000
2023-01-18 22:00:00,0.38570000,0.38700000,0.38360000,0.38430000,10310970.00000000,2023-01-18 22:29:59.999000,3972031.93570000,5235,4227375.00000000,1628418.20140000
2023-01-18 22:30:00,0.38420000,0.38670000,0.38390000,0.38520000,7572431.00000000,2023-01-18 22:59:59.999000,2919376.47020000,3870,2960835.00000000,1141416.33260000
2023-01-18 23:00:00,0.38520000,0.38530000,0.37750000,0.38030000,13440252.00000000,2023-01-18 23:29:59.999000,5118950.34990000,6941,5356502.00000000,2038063.67920000
2023-01-18 23:30:00,0.38020000,0.38290000,0.37890000,0.38180000,6006547.00000000,2023-01-18 23:59:59.999000,2289226.89050000,3249,2873999.00000000,1095110.15760000
2023-01-19 00:00:00,0.38180000,0.38200000,0.37860000,0.38090000,6399905.00000000,2023-01-19 00:29:59.999000,2431602.90490000,3803,2560533.00000000,972950.56290000
