Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-06-14 00:00:00,0.52140000,0.52240000,0.51710000,0.51740000,8056707.00000000,2023-06-14 00:29:59.999000,4180574.86180000,4716,3458042.00000000,1794155.77140000
2023-06-14 00:30:00,0.51730000,0.52020000,0.51730000,0.51910000,4754855.00000000,2023-06-14 00:59:59.999000,2467144.42250000,2974,2737027.00000000,1420271.93410000
2023-06-14 01:00:00,0.51920000,0.52110000,0.51910000,0.52050000,4669301.00000000,2023-06-14 01:29:59.999000,2429987.92720000,3535,2744888.00000000,1428483.02870000
2023-06-14 01:30:00,0.52040000,0.52110000,0.51780000,0.51920000,4925518.00000000,2023-06-14 01:59:59.999000,2558627.02420000,3691,2504935.00000000,1301346.06440000
2023-06-14 02:00:00,0.51930000,0.52050000,0.51100000,0.51420000,12634968.00000000,2023-06-14 02:29:59.999000,6512190.26130000,9860,5819263.00000000,2998713.46230000
2023-06-14 02:30:00,0.51420000,0.51540000,0.51040000,0.51510000,11943867.00000000,2023-06-14 02:59:59.999000,6127583.30990000,7787,6273219.00000000,3218464.39920000
2023-06-14 03:00:00,0.51510000,0.51600000,0.51240000,0.51580000,5768802.00000000,2023-06-14 03:29:59.999000,2965870.51210000,3743,2362469.00000000,1214692.90410000
2023-06-14 03:30:00,0.51580000,0.51670000,0.51340000,0.51640000,7014968.00000000,2023-06-14 03:59:59.999000,3613752.41030000,4152,3871342.00000000,1994135.93390000
2023-06-14 04:00:00,0.51640000,0.51740000,0.51520000,0.51680000,5323116.00000000,2023-06-14 04:29:59.999000,2747495.79430000,2901,2537162.00000000,1309466.47810000
2023-06-14 04:30:00,0.51680000,0.51750000,0.51590000,0.51700000,5036620.00000000,2023-06-14 04:59:59.999000,2602981.97550000,2513,2133339.00000000,1102544.49570000
2023-06-14 05:00:00,0.51710000,0.51750000,0.51360000,0.51400000,6445035.00000000,2023-06-14 05:29:59.999000,3319768.00910000,3663,2827054.00000000,1456129.51830000
2023-06-14 05:30:00,0.51410000,0.51500000,0.51310000,0.51400000,7440984.00000000,2023-06-14 05:59:59.999000,3824929.93870000,3544,3669434.00000000,1886007.05950000
2023-06-14 06:00:00,0.51400000,0.51570000,0.51390000,0.51540000,5774054.00000000,2023-06-14 06:29:59.999000,2972306.06640000,2941,3052108.00000000,1571281.81860000
2023-06-14 06:30:00,0.51540000,0.51590000,0.51410000,0.51550000,5100177.00000000,2023-06-14 06:59:59.999000,2628257.00390000,2651,2222355.00000000,1145318.55350000
2023-06-14 07:00:00,0.51560000,0.51620000,0.51530000,0.51540000,4217611.00000000,2023-06-14 07:29:59.999000,2175035.36860000,4358,2170621.00000000,1119368.72220000
2023-06-14 07:30:00,0.51530000,0.51540000,0.50700000,0.50940000,15453542.00000000,2023-06-14 07:59:59.999000,7890638.31070000,11820,7216267.00000000,3684805.37160000
2023-06-14 08:00:00,0.50940000,0.51240000,0.50820000,0.51190000,7134756.00000000,2023-06-14 08:29:59.999000,3646513.65750000,4033,3417393.00000000,1746367.93170000
2023-06-14 08:30:00,0.51190000,0.51260000,0.50770000,0.50950000,10518993.00000000,2023-06-14 08:59:59.999000,5363897.84190000,4800,5393027.00000000,2749459.18090000
2023-06-14 09:00:00,0.50960000,0.51030000,0.50420000,0.50500000,17588139.00000000,2023-06-14 09:29:59.999000,8910268.67040000,9122,9111018.00000000,4614616.23250000
2023-06-14 09:30:00,0.50500000,0.50700000,0.49720000,0.50080000,26154224.00000000,2023-06-14 09:59:59.999000,13152598.77110000,14919,14086073.00000000,7086859.52160000
2023-06-14 10:00:00,0.50080000,0.50390000,0.49950000,0.50360000,14679335.00000000,2023-06-14 10:29:59.999000,7358135.81630000,7623,8764843.00000000,4394217.69280000
2023-06-14 10:30:00,0.50360000,0.50500000,0.50210000,0.50330000,5682039.00000000,2023-06-14 10:59:59.999000,2862090.97420000,3736,3396289.00000000,1710757.22180000
2023-06-14 11:00:00,0.50340000,0.50480000,0.50130000,0.50480000,6866829.00000000,2023-06-14 11:29:59.999000,3452760.54890000,3763,3865705.00000000,1943649.18890000
2023-06-14 11:30:00,0.50470000,0.50610000,0.50390000,0.50570000,7832148.00000000,2023-06-14 11:59:59.999000,3955804.62160000,4627,4823695.00000000,2436537.39970000
2023-06-14 12:00:00,0.50570000,0.50590000,0.50370000,0.50390000,5972769.00000000,2023-06-14 12:29:59.999000,3015275.55230000,3460,3331292.00000000,1681833.06420000
