Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2021-01-15 00:00:00,38988.61000000,39100.00000000,38733.11000000,38978.56000000,796.33974500,2021-01-15 00:14:59.999000,31044896.43466958,21108,312.13232600,12169862.97589366
2021-01-15 00:15:00,38979.32000000,39247.99000000,38862.33000000,38876.58000000,778.40964100,2021-01-15 00:29:59.999000,30418486.30586545,22296,413.80887200,16176211.18972392
2021-01-15 00:30:00,38875.76000000,39036.33000000,38750.00000000,38955.25000000,547.22446300,2021-01-15 00:44:59.999000,21287905.89176347,17417,284.17351000,11055389.58263985
2021-01-15 00:45:00,38955.24000000,39330.92000000,38952.93000000,39144.50000000,972.78098900,2021-01-15 00:59:59.999000,38140274.52369843,24327,454.11832200,17803419.78191608
2021-01-15 01:00:00,39145.21000000,39626.59000000,39023.24000000,39493.95000000,1383.55243500,2021-01-15 01:14:59.999000,54503405.23797521,28317,632.27368000,24909686.86646009
2021-01-15 01:15:00,39496.33000000,39596.98000000,39387.21000000,39400.01000000,792.10913100,2021-01-15 01:29:59.999000,31277107.45052040,15403,316.05438700,12477609.74815261
2021-01-15 01:30:00,39400.01000000,39747.76000000,39378.31000000,39506.40000000,940.99214900,2021-01-15 01:44:59.999000,37258925.92437080,21316,532.09253900,21070297.84630862
2021-01-15 01:45:00,39503.63000000,39650.00000000,39400.00000000,39452.89000000,657.67689300,2021-01-15 01:59:59.999000,25975921.94608515,15618,333.49372600,13171307.65477937
2021-01-15 02:00:00,39452.89000000,39597.01000000,39360.00000000,39584.41000000,569.53235000,2021-01-15 02:14:59.999000,22477594.08187525,13551,296.32519000,11695593.88512518
2021-01-15 02:15:00,39584.41000000,39640.00000000,39386.02000000,39462.18000000,645.80425200,2021-01-15 02:29:59.999000,25522052.13191952,15326,340.90081700,13472352.64879762
2021-01-15 02:30:00,39461.55000000,39600.00000000,39420.54000000,39449.60000000,598.30918400,2021-01-15 02:44:59.999000,23650190.16600213,15015,290.41810800,11480420.47950184
2021-01-15 02:45:00,39449.60000000,39449.60000000,39012.12000000,39175.74000000,1093.45678300,2021-01-15 02:59:59.999000,42838296.95189620,23800,538.16947900,21083785.68549500
2021-01-15 03:00:00,39175.73000000,39386.00000000,38800.00000000,39351.68000000,942.63916300,2021-01-15 03:14:59.999000,36853763.71301548,22819,506.27540300,19798591.21236971
2021-01-15 03:15:00,39357.70000000,39477.56000000,39212.92000000,39408.09000000,664.70895900,2021-01-15 03:29:59.999000,26142174.51788620,16301,308.00013000,12114486.01163421
2021-01-15 03:30:00,39408.09000000,39479.65000000,39233.46000000,39270.81000000,536.48078100,2021-01-15 03:44:59.999000,21115164.86909083,14237,260.50124900,10253075.00130184
2021-01-15 03:45:00,39270.80000000,39349.54000000,39078.05000000,39267.76000000,598.96890900,2021-01-15 03:59:59.999000,23482476.26331208,14787,316.44363500,12405252.06263577
2021-01-15 04:00:00,39267.76000000,39349.58000000,38912.67000000,38962.75000000,820.86158700,2021-01-15 04:14:59.999000,32082149.70511321,19737,406.32008200,15881437.03225117
2021-01-15 04:15:00,38961.68000000,38989.50000000,38703.39000000,38780.53000000,705.62135300,2021-01-15 04:29:59.999000,27433399.27708701,21192,321.97697900,12518029.02231099
2021-01-15 04:30:00,38783.61000000,38939.74000000,38635.53000000,38665.64000000,830.37721000,2021-01-15 04:44:59.999000,32224283.27782903,20279,404.95294200,15717034.11957841
2021-01-15 04:45:00,38665.64000000,38810.68000000,38450.00000000,38700.00000000,1192.64590300,2021-01-15 04:59:59.999000,46036428.77882675,27586,618.51454700,23879521.59316281
2021-01-15 05:00:00,38700.00000000,38853.09000000,38434.13000000,38509.50000000,748.14984900,2021-01-15 05:14:59.999000,28898985.56159971,18957,355.76788000,13743975.30063893
2021-01-15 05:15:00,38509.50000000,38600.00000000,38355.00000000,38488.01000000,716.56725000,2021-01-15 05:29:59.999000,27549463.66473489,17708,330.72358300,12717726.53289312
2021-01-15 05:30:00,38488.00000000,38740.35000000,38355.00000000,38658.10000000,758.26776300,2021-01-15 05:44:59.999000,29283835.28405381,15386,384.29111100,14839099.85275238
2021-01-15 05:45:00,38659.64000000,38753.23000000,38415.93000000,38425.83000000,569.05923800,2021-01-15 05:59:59.999000,21959637.88180328,12869,213.22964000,8230927.36580497
2021-01-15 06:00:00,38425.82000000,38743.68000000,38415.76000000,38743.68000000,436.20455100,2021-01-15 06:14:59.999000,16826115.04610924,11216,247.40154700,9542312.66178573
2021-01-15 06:15:00,38743.68000000,38849.99000000,38639.15000000,38740.86000000,618.07287200,2021-01-15 06:29:59.999000,23958780.83279038,14396,289.03663200,11204135.13682615
2021-01-15 06:30:00,38740.87000000,38746.02000000,38454.47000000,38462.04000000,434.68900500,2021-01-15 06:44:59.999000,16763451.05714777,12482,188.14605400,7255398.16721445
2021-01-15 06:45:00,38462.04000000,38468.99000000,37808.00000000,37808.90000000,2145.12918300,2021-01-15 06:59:59.999000,81740598.43893179,41433,848.78068300,32339588.89979343
2021-01-15 07:00:00,37808.90000000,37993.11000000,37554.94000000,37809.91000000,1689.46754900,2021-01-15 07:14:59.999000,63804783.03554379,32351,816.03957800,30824195.41094761
2021-01-15 07:15:00,37809.92000000,38039.98000000,37649.00000000,37970.86000000,956.61406400,2021-01-15 07:29:59.999000,36210173.30983291,20552,490.58087000,18568150.69977527
2021-01-15 07:30:00,37970.87000000,38098.00000000,37900.00000000,37999.96000000,871.42195300,2021-01-15 07:44:59.999000,33098073.00068606,17005,436.52130200,16579512.72021461
2021-01-15 07:45:00,37999.96000000,38095.65000000,37900.00000000,38043.27000000,605.99015800,2021-01-15 07:59:59.999000,23015188.82324898,14258,260.68728100,9905060.23467427
