Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-06-17 00:00:00,0.06179000,0.06211000,0.06179000,0.06209000,9863618.00000000,2023-06-17 00:29:59.999000,611627.98242000,1008,6451504.00000000,400008.79976000
2023-06-17 00:30:00,0.06209000,0.06217000,0.06209000,0.06214000,3113234.00000000,2023-06-17 00:59:59.999000,193402.06406000,537,1561835.00000000,97017.78688000
2023-06-17 01:00:00,0.06214000,0.06216000,0.06208000,0.06210000,2270954.00000000,2023-06-17 01:29:59.999000,141085.94441000,491,852714.00000000,52970.31422000
2023-06-17 01:30:00,0.06210000,0.06219000,0.06209000,0.06219000,2683524.00000000,2023-06-17 01:59:59.999000,166802.16753000,462,1357782.00000000,84395.43724000
2023-06-17 02:00:00,0.06219000,0.06222000,0.06192000,0.06196000,7558176.00000000,2023-06-17 02:29:59.999000,468987.30407000,1266,3108195.00000000,192855.15517000
2023-06-17 02:30:00,0.06196000,0.06212000,0.06192000,0.06200000,5193381.00000000,2023-06-17 02:59:59.999000,322166.34554000,703,2581133.00000000,160104.19403000
2023-06-17 03:00:00,0.06201000,0.06215000,0.06195000,0.06212000,3087544.00000000,2023-06-17 03:29:59.999000,191473.39331000,528,2132793.00000000,132280.30013000
2023-06-17 03:30:00,0.06211000,0.06211000,0.06180000,0.06185000,11282266.00000000,2023-06-17 03:59:59.999000,698852.57770000,1388,4959958.00000000,307268.22678000
2023-06-17 04:00:00,0.06186000,0.06204000,0.06182000,0.06199000,4140645.00000000,2023-06-17 04:29:59.999000,256435.37319000,743,2465296.00000000,152670.90453000
2023-06-17 04:30:00,0.06199000,0.06209000,0.06197000,0.06206000,3048359.00000000,2023-06-17 04:59:59.999000,189060.36944000,474,1351962.00000000,83861.55270000
2023-06-17 05:00:00,0.06207000,0.06217000,0.06178000,0.06181000,13868793.00000000,2023-06-17 05:29:59.999000,859667.32282000,1585,4754651.00000000,295068.63104000
