Timestamp,Open,High,Low,Close,Volume,Kline_Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
2023-01-03 00:00:00,1215.10000000,1217.11000000,1212.82000000,1215.69000000,5570.49710000,2023-01-03 00:29:59.999000,6770365.43916700,6995,2517.84220000,3060086.81078800
2023-01-03 00:30:00,1215.68000000,1216.17000000,1213.32000000,1214.00000000,4559.82400000,2023-01-03 00:59:59.999000,5538608.10979900,6500,2110.32940000,2563707.05849800
2023-01-03 01:00:00,1213.99000000,1215.88000000,1213.00000000,1214.32000000,3541.92470000,2023-01-03 01:29:59.999000,4301717.42336400,5942,1500.95850000,1823028.25470600
2023-01-03 01:30:00,1214.31000000,1216.81000000,1214.31000000,1215.55000000,2375.16610000,2023-01-03 01:59:59.999000,2888420.44211500,4912,1206.71640000,1467367.42502300
2023-01-03 02:00:00,1215.55000000,1215.79000000,1211.50000000,1212.14000000,4587.95040000,2023-01-03 02:29:59.999000,5568063.50239500,6240,1647.19430000,1999039.92634900
2023-01-03 02:30:00,1212.14000000,1214.39000000,1211.56000000,1214.14000000,2938.15590000,2023-01-03 02:59:59.999000,3563806.54913800,5112,1591.28120000,1930010.00071200
2023-01-03 03:00:00,1214.13000000,1214.80000000,1212.97000000,1214.08000000,2311.68530000,2023-01-03 03:29:59.999000,2806664.75029500,4460,894.10910000,1085541.01018800
2023-01-03 03:30:00,1214.08000000,1215.22000000,1214.08000000,1214.22000000,2483.60270000,2023-01-03 03:59:59.999000,3016839.61516500,4782,1328.20290000,1613375.77879600
2023-01-03 04:00:00,1214.21000000,1215.74000000,1212.93000000,1214.92000000,3172.99820000,2023-01-03 04:29:59.999000,3851514.35701200,5310,1504.29940000,1826121.80272900
2023-01-03 04:30:00,1214.93000000,1216.21000000,1214.71000000,1215.59000000,3337.56590000,2023-01-03 04:59:59.999000,4056793.33020200,5123,2044.47560000,2484924.35351000
2023-01-03 05:00:00,1215.58000000,1215.79000000,1214.65000000,1214.95000000,1858.74420000,2023-01-03 05:29:59.999000,2258842.17045600,3947,669.49040000,813612.07689500
2023-01-03 05:30:00,1214.96000000,1215.05000000,1213.41000000,1213.54000000,2430.80200000,2023-01-03 05:59:59.999000,2951283.51720800,4633,1044.33940000,1267849.23164700
2023-01-03 06:00:00,1213.55000000,1216.14000000,1213.43000000,1215.15000000,2196.94190000,2023-01-03 06:29:59.999000,2668805.85020900,4667,1182.56960000,1436596.84491100
2023-01-03 06:30:00,1215.15000000,1217.86000000,1215.15000000,1217.86000000,3362.83200000,2023-01-03 06:59:59.999000,4092588.93716500,5131,1885.54850000,2294510.48194600
2023-01-03 07:00:00,1217.85000000,1219.62000000,1217.35000000,1219.25000000,4097.40610000,2023-01-03 07:29:59.999000,4991981.30078900,6091,2273.42170000,2769731.36952400
2023-01-03 07:30:00,1219.25000000,1219.89000000,1216.46000000,1216.80000000,3487.77430000,2023-01-03 07:59:59.999000,4247082.38332700,5408,1453.56390000,1770119.01158800
2023-01-03 08:00:00,1216.80000000,1217.04000000,1215.29000000,1215.85000000,2202.90480000,2023-01-03 08:29:59.999000,2679140.96781800,4630,656.92910000,798970.49447200
2023-01-03 08:30:00,1215.86000000,1217.17000000,1215.66000000,1216.61000000,1891.27430000,2023-01-03 08:59:59.999000,2300957.24745800,4494,1198.02520000,1457506.15332500
2023-01-03 09:00:00,1216.61000000,1217.08000000,1214.51000000,1215.20000000,4295.61490000,2023-01-03 09:29:59.999000,5221407.03008900,6715,1587.19850000,1929235.89071800
2023-01-03 09:30:00,1215.19000000,1216.27000000,1213.99000000,1215.63000000,3076.97250000,2023-01-03 09:59:59.999000,3738072.35168100,5859,1501.67520000,1824462.35432100
2023-01-03 10:00:00,1215.64000000,1216.72000000,1215.63000000,1216.31000000,5279.06040000,2023-01-03 10:29:59.999000,6420534.28094200,6231,3468.46650000,4218252.57677600
2023-01-03 10:30:00,1216.32000000,1218.57000000,1216.29000000,1217.48000000,3720.86450000,2023-01-03 10:59:59.999000,4530009.04192500,6309,1946.54610000,2369653.31770300
2023-01-03 11:00:00,1217.49000000,1218.40000000,1215.96000000,1216.52000000,6509.36800000,2023-01-03 11:29:59.999000,7921737.56838800,6406,3619.03250000,4404121.64459000
2023-01-03 11:30:00,1216.53000000,1216.83000000,1215.73000000,1215.73000000,1850.55780000,2023-01-03 11:59:59.999000,2251107.73050800,4247,674.79290000,820861.97336500
2023-01-03 12:00:00,1215.73000000,1216.01000000,1215.14000000,1215.80000000,2119.56040000,2023-01-03 12:29:59.999000,2576625.31056200,4418,824.57250000,1002325.29786000
2023-01-03 12:30:00,1215.79000000,1216.92000000,1214.19000000,1214.98000000,3026.86350000,2023-01-03 12:59:59.999000,3679152.54057400,5393,1242.43850000,1510227.52289400
2023-01-03 13:00:00,1214.98000000,1216.39000000,1214.83000000,1215.92000000,2477.88550000,2023-01-03 13:29:59.999000,3011810.31592900,5433,1172.20580000,1424721.22677400
2023-01-03 13:30:00,1215.91000000,1216.50000000,1214.50000000,1215.35000000,3176.75530000,2023-01-03 13:59:59.999000,3861536.01762300,6087,1278.72070000,1554212.06099900
2023-01-03 14:00:00,1215.35000000,1217.19000000,1215.21000000,1215.92000000,4426.36860000,2023-01-03 14:29:59.999000,5384414.87980800,6365,2716.56970000,3304575.41209800
2023-01-03 14:30:00,1215.92000000,1217.84000000,1215.91000000,1216.40000000,4937.78060000,2023-01-03 14:59:59.999000,6007127.47254000,5428,3529.38240000,4293498.77443800
2023-01-03 15:00:00,1216.40000000,1218.54000000,1216.38000000,1217.96000000,4914.52870000,2023-01-03 15:29:59.999000,5983955.81117400,7144,3048.95570000,3712436.76459000
